H_mean,S_mean,V_mean,H_skewness,S_skewness,V_skewness,H_entropy,S_entropy,V_entropy,H_std,S_std,V_std,label
103.360788,10.086218,252.667714,-2.623290267237334,6.577043864184312,-8.475866829631103,13.785282658019684,13.36460771586471,13.81368458841546,21.377060088306248,13.854474239626565,13.797451721756595,Skala4
103.935949,34.0973,227.602442,-5.123991834818056,5.016021828241021,-3.6995944202977826,13.803177633287142,13.728744855005237,13.794801926737783,13.610619841484038,17.549766799305345,39.293342866656644,Skala4
91.519547,18.059404,238.635408,-1.6214951513406206,4.345981044888913,-7.827929468101605,13.637811044423245,13.499219052435242,13.81317615247647,41.20811805839708,15.408998772301329,14.57677346580978,Skala4
106.259523,65.776356,231.907994,-6.9184282531490835,3.8409012077363767,-4.51870751429904,13.810882190330451,13.80235135139214,13.802936051541005,8.604203206135429,10.744931984952908,31.635871457824006,Skala4
106.157886,62.193241,230.462074,-6.633840312192859,3.8915431348028666,-4.111899357040696,13.813094061748178,13.794739989445967,13.80412761400875,6.616214023972018,13.406430282365212,30.504830103092257,Skala4
109.003166,58.929078,219.63239,-7.2960710671313675,8.652238928843007,-5.106041670237519,13.811170651877925,13.800595735404297,13.801764951756345,8.361860915875365,11.316041448753888,30.12933249987294,Skala4
108.809934,16.594329,241.595411,-8.154276970902554,10.832354715217564,-7.459063248601137,13.81231443803146,13.730253917751517,13.811974569404779,7.4264351418189865,10.237354445351547,17.86911354099803,Skala4
28.858880790225488,5.222534092503316,249.44781214528493,0.8770855198790702,6.025948610117154,-5.46315360660773,14.980719898206443,14.053413335091127,16.112765963519927,42.59722962815427,19.140411566982802,28.642137230627373,Skala4
112.696873,22.702434,218.602551,-7.133911949955566,9.640243568567321,-5.240252420931196,13.807769480047808,13.759136787209348,13.81005011758677,11.456821244213902,10.314477906110614,20.242887968182774,Skala4
108.310553,53.388157,218.510556,-7.552838018458775,5.6542350840469195,-4.498101807001296,13.810375412242166,13.791698280667848,13.805350071880806,9.120511160795266,13.16864249432534,27.26396468914352,Skala4
113.529794,7.054052,248.902638,-3.9333585758579135,9.259964058271906,-7.610219939290246,13.803372744958422,13.521142725031375,13.81334624464656,15.240219693874621,8.869668673704561,14.848930757497525,Skala4
107.086779,44.939844,226.257875,-8.061097512712998,7.594028323849321,-4.702926484704894,13.81060313222492,13.792641853621083,13.80360717358836,8.756207535523528,11.209928066480357,29.975556633436774,Skala4
107.786033,45.131378,221.238518,-7.511353295216597,6.217763550022678,-4.43011830119281,13.810604740034695,13.789549988538369,13.806823718155623,8.887971485266535,11.976445542026065,25.830287051515242,Skala4
102.191519,16.090753,251.30379,-3.400039692352354,8.750698928833888,-7.617669588482173,13.81188126588367,13.607705863755006,13.808991735700996,8.002235154795128,15.657714165643428,23.628329852867292,Skala4
111.469171,24.110421,240.544468,-6.294980659551544,8.686016971985216,-5.193116125025721,13.806630484444016,13.748089366529033,13.809484549519262,12.219903009957116,11.928176985724136,23.26337728269427,Skala4
108.861552,16.348049,243.336444,-5.177626841471419,8.21801141982894,-5.7427459810549,13.805453890829957,13.689105823642917,13.809948408527577,13.230964823144832,11.920594821299774,22.580734785096432,Skala4
107.410744,11.436475,241.682534,-5.361429212284493,8.08617965329801,-6.88959469455783,13.807689184057491,13.538626999055271,13.811052999932006,11.485165360867207,13.594623811432777,19.993185122407183,Skala4
102.133803,10.85822,247.437441,-2.620023291492259,6.694477436656834,-6.388003171873695,13.739807023184762,13.306226472334734,13.810473457444159,30.191686997536113,16.978477624086327,21.52177674755314,Skala4
108.274626,46.523851,220.657527,-5.669727160670907,4.758641600379357,-4.33744704245604,13.806740264933705,13.79340620311474,13.803658432944106,11.714518451909322,10.582682983525443,29.453610495901373,Skala4
107.304079,15.139786,241.206488,-4.999768318205977,6.831028761722882,-5.679752826448256,13.799741845907123,13.455515938876257,13.807812739293222,15.639154547537377,20.65779116639056,25.886495257293063,Skala4
106.81619843884697,47.98878437902245,213.3453667292545,-3.8661242284083115,4.0183848150078285,-3.045991208089469,14.909547488657536,14.898534652746763,14.90719532596583,17.6279966912025,13.211961179165426,39.7331449994497,Skala4
83.55507649587443,13.578273069907562,242.69080571654575,-2.0804510262991087,4.309672622054139,-3.115822093358548,15.436276046399824,14.93799309137985,15.494277233071582,25.25032385574713,19.87290521736083,36.254383366831895,Skala4
104.05214803078316,22.915012449071977,223.19372198958806,-3.269524277890109,5.571239966113105,-4.563150177705679,15.043153201869664,14.842543882568169,15.07140597043923,22.591868272067526,21.809335113109185,22.846636108839057,Skala4
104.950643,41.041291,220.922139,-4.441810592525357,5.211230285795316,-3.684591352325354,13.79464484096125,13.788864177277683,13.803839024938894,17.301182759758102,10.34596172684391,30.086801502730044,Skala4
109.283506,52.184977,235.895216,-10.502361181345725,10.944874906168295,-7.038209987309046,13.815159784038999,13.799295629969922,13.808208414124106,2.5643338994686333,11.56280738010761,23.528769290240067,Skala4
106.729135,55.016014,234.378734,-7.759949376517152,2.240582125145977,-5.679643557998845,13.810865770048244,13.804363045030259,13.805786503641865,8.6048132549042,7.919217609827628,27.543171977048026,Skala4
108.783655,18.700852,245.841671,-4.801943962806979,9.489205028019068,-6.808344699460037,13.796634281412071,13.761809640212132,13.81294451772574,17.23863799263083,8.085029157281745,15.763837823568187,Skala4
92.34832559358317,22.2856505003978,244.50595613332294,-1.8580118465606583,3.708235440077901,-4.712237461315611,14.973260461294283,14.742381008962175,15.085858386720778,34.90681064914402,21.338928300816217,23.92491529965865,Skala4
104.454625,24.198041,217.930164,-2.8922969194166495,5.098002038855685,-4.049451736734591,13.767583002017696,13.557783026954027,13.806841992688272,26.2622791682172,24.539580737297015,25.66346030708065,Skala4
106.4189,39.50999,221.16485,-6.097216131498118,6.020675237273417,-5.638411436997632,13.804876937236893,13.793781747696158,13.807908324230631,12.564972056873025,8.992254233500073,23.54627266633723,Skala4
106.86342,45.861029,216.69352,-6.239177640934059,7.048881831457006,-4.940546132455322,13.805340461268752,13.797342876177694,13.801223850669652,12.26667599244392,9.577780748229678,30.49769083077603,Skala4
